SNP	LG	CM
2_14317	3	58.82
2_34768	3	58.82
2_54453	3	58.82
2_04121	3	58.82
2_34767	3	58.82
2_26097	3	59.11
2_06499	3	59.68
2_08544	3	59.68
2_36780	3	59.68
2_11744	3	60.24
2_17691	3	60.24
2_35001	3	61.08
2_35003	3	61.08
2_36596	3	61.08
2_35829	3	61.08
2_37405	3	61.08
2_55391	3	61.08
2_36065	3	61.91
2_36166	3	61.91
2_45043	3	61.91
2_46679	3	61.91
2_26362	3	61.91
2_18243	3	62.45
2_36589	3	62.45
2_24073	3	62.45
2_41532	3	62.45
2_53534	3	62.45
2_02054	3	63.26
2_21253	3	63.26
2_21254	3	63.26
2_27416	3	63.26
2_32771	3	63.26
2_07148	3	63.26
2_28858	3	63.26
2_29692	3	63.26
2_31331	3	63.26
2_45695	3	63.26
2_46677	3	63.78
2_20980	3	64.29
2_35869	3	64.29
2_39959	3	64.29
2_41475	3	64.29
2_37403	3	64.29
2_07722	3	64.29
2_17712	3	64.29
2_31683	3	64.29
2_51323	3	64.29
2_06429	3	65.51
2_06430	3	65.51
2_06615	3	65.51
2_14207	3	65.51
2_26481	3	65.51
2_33480	3	65.51
2_38956	3	65.51
2_18001	3	65.51
2_18397	3	65.51
2_09186	3	65.91
2_11957	3	65.91
2_11958	3	65.91
2_16104	3	65.91
2_27478	3	65.91
2_51342	3	65.91
2_12520	3	65.91
2_29150	3	65.91
2_39063	3	65.91
2_45975	3	65.91
2_45983	3	65.91
2_47086	3	65.91
2_47684	3	65.91
2_53426	3	65.91
1_0594	3	66.08
2_04724	3	66.08
2_02352	3	66.08
2_05747	3	66.08
2_06039	3	66.08
2_07843	3	66.08
2_07844	3	66.08
2_13852	3	66.08
2_16272	3	66.08
2_19174	3	66.08
2_21074	3	66.08
2_22589	3	66.08
2_23999	3	66.08
2_24225	3	66.08
2_26480	3	66.08
2_27627	3	66.08
2_29159	3	66.08
2_38845	3	66.08
2_44628	3	66.08
2_49117	3	66.08
2_51238	3	66.08
2_54432	3	66.08
2_26479	3	66.08
2_06040	3	66.08
2_06431	3	66.08
2_07797	3	66.08
2_16043	3	66.08
2_16273	3	66.08
2_17168	3	66.08
2_24000	3	66.08
2_30903	3	66.08
2_32635	3	66.08
2_53310	3	66.08
2_54781	3	66.08
2_51143	3	66.08
2_01726	3	66.80
2_01729	3	66.80
2_02676	3	66.80
2_02678	3	66.80
2_07019	3	66.80
2_11582	3	66.80
2_11583	3	66.80
2_17738	3	66.80
2_20196	3	66.80
2_23868	3	66.80
2_25623	3	66.80
2_25708	3	66.80
2_34468	3	66.80
2_40355	3	66.80
2_51910	3	66.80
2_01727	3	66.80
2_07020	3	66.80
2_08290	3	66.80
2_13367	3	66.80
2_25709	3	66.80
2_52151	3	66.80
2_54956	3	66.80
2_30353	3	67.22
2_47164	3	67.22
2_16762	3	67.22
2_51560	3	67.68
1_1134	3	67.68
2_16332	3	67.68
2_50948	3	67.68
2_45064	3	67.68
2_06334	3	67.68
2_21687	3	67.68
2_34315	3	67.68
2_50600	3	67.68
2_50927	3	67.68
2_16027	3	67.68
2_40104	3	67.68
2_16331	3	67.68
2_41814	3	67.68
2_20715	3	67.68
2_21688	3	67.68
2_27093	3	67.68
2_06736	3	67.68
2_06737	3	67.68
2_52238	3	68.14
2_32676	3	68.14
2_47078	3	68.56
2_10498	3	69.26
2_10582	3	69.26
2_24353	3	69.26
2_31534	3	69.26
2_50340	3	69.26
1_0388	3	69.26
2_04905	3	69.26
2_13954	3	69.26
2_19118	3	69.26
2_21887	3	69.26
2_32571	3	69.26
2_33563	3	69.26
2_42003	3	69.26
2_53501	3	69.26
2_04058	3	69.74
2_04059	3	69.74
2_47486	3	69.74
1_0345	3	70.58
1_0718	3	70.58
1_0964	3	70.58
2_10746	3	70.58
2_15365	3	70.58
2_30739	3	70.58
2_50190	3	70.58
2_53736	3	70.58
1_1452	3	70.58
2_02793	3	70.58
2_09131	3	70.58
2_09132	3	70.58
2_15741	3	70.58
2_30865	3	70.58
2_30927	3	70.58
2_32987	3	70.58
2_53362	3	70.58
2_38067	3	71.23
2_22471	3	71.23
2_22472	3	71.23
2_27133	3	71.23
2_30277	3	71.23
2_05279	3	71.91
2_05280	3	71.91
2_08815	3	72.60
2_09203	3	72.60
2_05364	3	73.29
2_25489	3	73.29
2_29653	3	73.29
2_36706	3	73.98
2_31831	3	73.98
2_48347	3	74.64
2_05819	3	74.64
2_54456	3	74.64
2_04499	3	74.64
2_36107	3	74.64
2_52182	3	74.64
2_46347	3	75.53
2_10044	3	75.53
2_27622	3	76.08
2_54166	3	76.08
2_07130	3	76.63
2_29224	3	76.63
2_11131	3	76.63
2_01664	3	76.63
2_12919	3	76.63
2_13707	3	76.63
2_33115	3	76.63
2_48708	3	76.63
2_51013	3	76.63
2_47511	3	76.82
2_07131	3	76.82
2_08811	3	77.31
1_1513	3	77.86
2_32840	3	77.86
2_01311	3	78.42
1_0404	3	78.42
2_01134	3	78.42
2_47591	3	78.42
2_19383	3	78.42
2_19132	3	78.42
2_34557	3	78.42
2_54847	3	79.25
2_17678	3	79.79
2_29319	3	79.79
2_37593	3	79.79
2_44975	3	79.79
2_48805	3	79.79
2_00438	3	79.79
2_22175	3	79.79
2_10058	3	80.34
2_01627	3	80.60
2_09796	3	80.60
2_11992	3	80.60
2_17496	3	80.60
2_24909	3	80.60
2_38641	3	80.60
2_41272	3	80.60
2_53290	3	80.60
2_04101	3	80.60
2_01148	3	80.60
2_01628	3	80.60
2_09795	3	80.60
2_11993	3	80.60
2_18725	3	80.60
2_18726	3	80.60
2_26199	3	80.60
1_0900	3	80.60
2_44671	3	81.65
1_0769	3	81.65
2_03040	3	81.65
2_08906	3	81.65
2_18567	3	81.65
2_20598	3	81.65
2_22025	3	81.65
2_23377	3	81.65
2_32876	3	81.65
2_42590	3	81.65
2_54509	3	81.65
2_08907	3	81.65
2_23378	3	81.65
2_42664	3	81.65
2_43715	3	81.65
2_47892	3	81.65
2_48598	3	81.65
2_52891	3	81.65
2_35784	3	82.33
2_33146	3	82.33
2_54039	3	82.69
2_12700	3	82.69
2_48171	3	82.69
2_53854	3	83.01
2_32440	3	83.12
2_35187	3	83.27
2_36171	3	83.27
2_37203	3	83.27
1_1522	3	83.27
2_36761	3	83.27
2_00075	3	83.70
2_11384	3	83.70
2_15735	3	83.70
2_18504	3	83.70
2_19242	3	83.70
2_22340	3	83.70
2_30145	3	83.70
2_32533	3	83.70
2_32563	3	83.70
2_33564	3	83.70
2_39485	3	83.70
2_50002	3	83.70
2_46041	3	83.84
2_16653	3	83.84
2_27508	3	83.84
2_36742	3	83.84
2_34265	3	83.84
2_36743	3	83.84
2_32124	3	84.26
2_36825	3	84.26
2_36828	3	84.26
2_46785	3	84.26
2_27838	3	84.26
2_34044	3	84.26
2_27509	3	84.26
2_11588	3	84.26
2_14763	3	84.26
2_19151	3	84.26
2_34955	3	84.26
2_36322	3	84.26
2_36613	3	84.26
2_36827	3	84.26
2_47279	3	84.26
1_0812	3	84.26
2_03696	3	84.26
2_48454	3	84.66
1_0296	3	85.04
2_51488	3	85.04
2_10715	3	85.36
2_00968	3	85.36
2_05973	3	85.36
2_19500	3	85.36
2_42674	3	85.36
2_33117	3	85.36
2_46485	3	85.36
2_19904	3	85.36
2_19905	3	85.36
2_13041	3	85.36
2_03927	3	85.36
2_08442	3	85.36
2_45376	3	85.36
2_37286	3	85.36
2_11512	3	85.64
2_21836	3	85.64
2_42486	3	85.64
2_50102	3	85.64
2_00420	3	86.20
2_18908	3	86.20
2_00421	3	86.20
2_05623	3	86.20
2_11226	3	86.20
2_24667	3	86.20
2_33937	3	86.20
2_52844	3	86.20
2_10179	3	86.20
2_26919	3	86.20
2_34336	3	86.20
2_00535	3	86.20
2_05622	3	86.20
2_11227	3	86.20
2_12225	3	86.20
2_10178	3	86.20
2_13578	3	86.48
2_27761	3	86.48
2_28403	3	86.48
2_45094	3	86.76
2_34341	3	86.76
2_35863	3	87.04
2_36640	3	87.04
2_01927	3	87.04
2_34868	3	87.04
2_11338	3	87.04
2_18943	3	87.04
2_20305	3	87.04
2_28799	3	87.04
2_11337	3	87.04
2_17908	3	87.04
2_25784	3	87.04
2_28604	3	87.04
2_05100	3	87.32
2_08695	3	87.32
2_08697	3	87.32
2_14691	3	87.32
2_17841	3	87.32
2_18834	3	87.32
2_35683	3	87.32
2_42549	3	87.32
2_43388	3	87.32
2_00030	3	87.32
2_36290	3	87.32
2_40922	3	87.32
2_13618	3	87.60
2_35788	3	87.60
2_36805	3	87.60
2_49842	3	87.60
2_09130	3	87.60
2_13037	3	87.60
2_16782	3	87.60
2_19049	3	87.60
2_26791	3	87.60
2_32655	3	87.60
2_33845	3	87.60
1_0772	3	87.60
2_26247	3	87.60
2_53959	3	87.60
2_09575	3	87.60
2_13617	3	87.60
2_05942	3	87.60
2_18255	3	87.60
2_28200	3	87.60
2_30455	3	87.60
2_34097	3	87.60
2_41957	3	87.60
2_36200	3	87.60
2_37173	3	87.88
2_34631	3	87.88
2_46246	3	87.88
2_30418	3	88.18
2_12505	3	88.51
2_19111	3	88.51
2_19112	3	88.51
2_24714	3	88.51
2_06200	3	88.51
2_34692	3	88.87
2_26207	3	88.87
2_01560	3	89.00
2_07420	3	89.00
2_47210	3	89.00
2_09636	3	89.84
2_09635	3	89.84
2_15080	3	90.40
2_15081	3	90.40
2_20552	3	90.40
2_20553	3	90.40
2_16958	3	90.75
2_17236	3	90.75
2_20167	3	90.75
2_07596	3	90.75
2_36901	3	90.75
2_02423	3	91.43
2_20687	3	91.43
2_21053	3	91.43
2_22426	3	91.43
2_23494	3	91.43
2_16212	3	91.43
2_28517	3	91.43
2_29716	3	91.43
2_52730	3	91.43
2_25514	3	91.43
2_20688	3	91.43
2_25555	3	91.43
2_32686	3	91.43
2_34038	3	91.43
2_35251	3	91.43
2_45908	3	91.43
2_51005	3	91.43
1_0381	3	91.43
2_06438	3	91.43
2_06439	3	91.43
2_27139	3	91.43
2_33773	3	91.43
2_34746	3	91.83
2_50688	3	91.83
2_05841	3	91.83
2_34745	3	91.83
2_55438	3	91.83
2_13715	3	91.83
2_05902	3	91.83
2_12276	3	91.83
2_13716	3	91.83
2_21587	3	91.83
2_24122	3	91.83
2_29499	3	91.83
2_22713	3	92.52
2_53796	3	93.14
2_23500	3	94.06
1_1292	3	94.06
2_00136	3	94.06
2_18209	3	94.06
2_18453	3	94.06
2_24883	3	94.06
2_52994	3	94.06
2_35618	3	94.06
2_18683	3	94.06
2_36279	3	94.06
2_37451	3	94.06
2_15918	3	94.06
1_1106	3	94.06
2_15917	3	94.06
2_31935	3	94.06
2_22313	3	94.35
2_15702	3	94.89
2_07691	3	94.89
2_55185	3	94.89
2_18259	3	95.42
2_18260	3	95.42
2_30551	3	95.42
2_33801	3	95.42
2_11597	3	95.42
2_24116	3	95.42
2_24656	3	95.42
2_55048	3	95.94
2_08957	3	95.94
2_19164	3	95.94
2_03266	3	96.43
2_03267	3	96.43
2_21945	3	96.43
2_54480	3	96.43
1_0707	3	96.43
2_08324	3	96.43
2_19220	3	96.43
2_21857	3	96.43
2_22114	3	96.43
2_51763	3	96.43
2_05921	3	96.88
2_27672	3	97.03
2_39451	3	97.03
2_40608	3	97.03
2_53970	3	97.03
2_07926	3	97.03
2_24166	3	97.03
2_29990	3	97.03
2_29991	3	97.03
2_47561	3	97.03
2_22306	3	97.45
2_22307	3	97.45
2_15494	3	97.87
2_15500	3	97.87
2_19360	3	97.87
2_18801	3	97.87
2_52726	3	97.87
2_49508	3	97.87
2_50186	3	98.43
2_54777	3	98.43
2_03808	3	98.43
2_11004	3	98.43
2_11403	3	98.43
2_15734	3	98.43
2_16231	3	98.43
2_23861	3	98.43
2_50747	3	98.43
2_51018	3	98.43
2_24145	3	98.43
2_31184	3	98.43
2_32588	3	98.43
2_33575	3	98.43
2_14834	3	98.43
2_29191	3	98.43
2_29866	3	98.43
2_31323	3	98.43
2_32888	3	98.43
2_36439	3	98.43
2_36441	3	98.43
2_34187	3	98.43
2_10305	3	98.43
2_24147	3	98.43
2_28289	3	98.43
2_31947	3	98.43
2_07863	3	98.99
2_11539	3	98.99
2_28864	3	98.99
2_49331	3	98.99
2_50598	3	98.99
2_16249	3	98.99
2_26181	3	98.99
2_51479	3	98.99
2_30834	3	99.08
2_20403	3	99.49
2_09478	3	99.49
2_38604	3	99.49
2_38605	3	99.49
2_20402	3	99.49
2_52507	3	99.49
2_25101	3	99.49
2_26163	3	99.49
2_32598	3	99.49
2_33757	3	99.49
2_35509	3	99.49
2_35510	3	99.49
2_49198	3	99.49
2_13385	3	99.49
2_48408	3	99.90
2_17116	3	99.90
2_19352	3	100.32
1_0464	3	100.32
2_13992	3	100.32
2_14995	3	100.32
2_21027	3	100.32
2_41640	3	100.32
2_09471	3	100.32
2_33625	3	100.32
2_04930	3	100.32
2_09990	3	100.32
2_11268	3	100.32
2_33892	3	100.32
2_04927	3	100.32
2_21026	3	100.32
2_11691	3	100.73
2_34584	3	100.73
2_36110	3	100.73
2_02960	3	101.13
1_0197	3	101.48
2_01234	3	101.48
2_05227	3	101.48
2_05826	3	101.48
2_35301	3	101.48
2_50864	3	101.48
2_52419	3	101.48
2_05827	3	101.48
2_07456	3	101.48
2_14738	3	101.48
2_46933	3	101.48
2_15620	3	101.79
2_15619	3	101.79
2_22444	3	101.79
2_22445	3	101.79
2_03827	3	102.07
2_08546	3	102.07
2_16597	3	102.07
2_47565	3	102.07
2_03828	3	102.07
2_19611	3	102.07
2_26096	3	102.07
2_16596	3	102.07
1_0121	3	102.35
1_0136	3	102.35
1_1231	3	102.35
2_06387	3	102.35
2_13612	3	102.35
2_29134	3	102.35
2_19651	3	102.35
2_47852	3	102.35
2_06385	3	102.35
2_06388	3	102.35
2_09274	3	102.35
2_12029	3	102.35
2_12977	3	102.35
2_47176	3	102.35
2_50289	3	102.35
2_52558	3	102.35
2_00122	3	102.35
2_03935	3	102.63
2_03936	3	102.63
2_04785	3	102.91
2_05491	3	102.91
2_05492	3	102.91
2_10219	3	102.91
2_18857	3	102.91
2_21168	3	102.91
2_18856	3	102.91
2_19450	3	102.91
2_22565	3	103.19
2_20625	3	103.47
2_25180	3	103.47
2_15228	3	103.47
2_19514	3	103.47
2_20626	3	103.47
2_09019	3	103.47
2_14474	3	103.47
2_25179	3	103.47
2_29100	3	103.47
2_49142	3	103.75
2_01758	3	103.75
2_06162	3	103.75
2_10495	3	103.75
2_13427	3	103.75
2_24726	3	103.75
2_27877	3	103.75
2_43512	3	103.75
2_45390	3	103.75
2_15013	3	103.75
2_01759	3	103.75
2_10768	3	103.75
2_13642	3	103.75
2_23476	3	103.75
2_23478	3	103.75
2_39449	3	103.75
2_39684	3	103.75
2_07233	3	104.31
2_07234	3	104.31
2_21978	3	104.31
2_47711	3	104.31
2_52701	3	104.31
2_22680	3	104.60
2_44743	3	104.60
2_06432	3	104.60
2_06433	3	104.60
2_08269	3	104.60
2_20766	3	104.60
2_20767	3	104.60
2_23590	3	104.60
2_24376	3	104.60
2_49762	3	104.60
2_28139	3	104.60
2_22681	3	104.60
2_30629	3	104.60
2_51805	3	104.60
2_15498	3	104.60
2_18253	3	104.60
2_49997	3	104.60
2_53906	3	104.60
2_11778	3	105.16
2_19623	3	105.16
2_28936	3	105.16
2_30988	3	105.16
2_47180	3	105.16
2_35851	3	105.16
2_03446	3	105.16
2_19769	3	105.16
2_55381	3	105.16
2_07903	3	105.44
2_44335	3	105.44
2_44452	3	105.44
2_54958	3	105.44
2_19731	3	105.44
2_23200	3	105.44
2_23201	3	105.44
2_21809	3	106.00
1_0618	3	106.00
2_04638	3	106.00
2_08965	3	106.00
2_09336	3	106.00
2_09778	3	106.00
2_10318	3	106.00
2_16413	3	106.00
2_21347	3	106.00
2_28024	3	106.00
2_32139	3	106.00
2_49694	3	106.00
2_05146	3	106.00
2_04637	3	106.00
2_01971	3	106.00
2_04636	3	106.00
2_04639	3	106.00
2_07850	3	106.00
2_09777	3	106.00
2_10317	3	106.00
2_13614	3	106.00
2_18036	3	106.00
2_18196	3	106.00
2_19579	3	106.00
2_21004	3	106.00
2_21810	3	106.00
2_48811	3	106.00
2_52856	3	106.00
2_54361	3	106.00
2_11693	3	106.28
2_23384	3	106.28
2_52596	3	106.28
2_26278	3	106.28
2_28438	3	106.28
2_45469	3	106.28
2_47241	3	106.28
2_28028	3	106.28
2_28900	3	106.28
2_48572	3	106.28
2_19835	3	106.28
2_19836	3	106.28
2_03803	3	106.28
2_03804	3	106.28
2_00503	3	106.28
2_23383	3	106.28
2_37138	3	106.28
2_07195	3	106.56
2_15470	3	106.56
2_53169	3	106.56
2_20111	3	106.56
2_31504	3	106.56
2_50015	3	106.56
2_07194	3	106.56
2_50941	3	106.56
2_32436	3	106.56
2_17008	3	107.61
2_13106	3	107.81
2_14444	3	107.81
2_16723	3	107.81
2_26565	3	107.81
2_26566	3	107.81
2_29764	3	107.81
2_11600	3	107.81
2_11601	3	107.81
2_13105	3	107.81
2_14445	3	107.81
2_16724	3	107.81
2_22675	3	107.81
2_46657	3	107.81
2_14492	3	108.30
2_30585	3	108.30
2_09403	3	108.30
2_50935	3	108.30
2_14493	3	108.30
2_13319	3	108.30
2_30378	3	108.30
2_04010	3	108.54
2_13097	3	108.54
2_01730	3	108.54
2_01731	3	108.54
2_04326	3	108.54
2_06601	3	108.54
2_09658	3	108.54
2_20900	3	108.54
2_25203	3	108.54
2_26168	3	108.54
2_34430	3	108.54
2_03964	3	108.54
2_20617	3	108.54
2_12089	3	108.54
2_21504	3	108.54
2_25026	3	108.54
2_45902	3	108.54
2_10081	3	109.10
2_10804	3	109.10
2_40565	3	109.10
2_29854	3	109.10
2_10082	3	109.10
2_20654	3	109.10
2_12856	3	109.10
2_10805	3	109.10
2_07690	3	109.35
2_19267	3	109.35
2_20281	3	109.35
2_27738	3	109.35
2_51804	3	109.35
2_23052	3	109.35
2_25603	3	109.35
2_00413	3	109.35
2_17433	3	109.35
2_20800	3	109.35
2_27737	3	109.35
2_07689	3	109.35
2_17942	3	109.35
2_21903	3	109.35
2_27694	3	109.35
2_30835	3	109.35
2_31374	3	109.35
2_33433	3	109.35
2_51989	3	109.35
2_00906	3	109.86
2_17344	3	109.86
2_21917	3	109.86
2_21918	3	109.86
2_24816	3	109.86
2_46499	3	109.86
2_17343	3	109.86
2_17345	3	109.86
2_17160	3	110.38
2_42945	3	110.38
2_00989	3	110.38
2_18138	3	110.38
2_18139	3	110.38
2_10160	3	110.64
2_11341	3	110.64
2_12366	3	110.64
1_0236	3	110.64
2_04683	3	110.64
2_06984	3	110.64
2_10599	3	110.64
2_21305	3	110.64
2_22521	3	110.64
2_32262	3	110.64
2_28557	3	110.91
2_15661	3	110.91
2_26443	3	111.83
2_14107	3	112.66
2_14108	3	112.66
2_44566	3	112.66
2_21264	3	112.66
2_37277	3	112.66
2_41227	3	112.66
2_45035	3	113.28
2_27000	3	113.28
2_18596	3	113.90
2_33258	3	113.90
2_34380	3	114.48
2_52928	3	114.48
2_21748	3	115.06
2_38451	3	115.06
2_03144	3	115.63
2_11250	3	115.63
2_11535	3	115.63
2_13713	3	115.63
2_18638	3	115.63
2_18888	3	115.63
2_21618	3	115.63
2_03143	3	115.63
2_04693	3	115.63
2_05190	3	115.63
2_11251	3	115.63
2_18637	3	115.63
2_23215	3	115.63
2_50582	3	115.63
2_50627	3	115.63
2_00569	3	115.93
2_08880	3	115.93
2_12213	3	115.93
2_41261	3	115.93
2_51151	3	115.93
2_00570	3	115.93
2_48711	3	115.93
2_08881	3	115.93
2_27227	3	116.27
2_03481	3	116.27
2_03482	3	116.27
2_08899	3	116.27
2_27226	3	116.27
1_0656	3	116.91
2_02145	3	116.91
2_07966	3	116.91
2_17760	3	116.91
2_18122	3	116.91
2_22016	3	116.91
2_24040	3	116.91
2_25402	3	116.91
2_27565	3	116.91
2_27917	3	116.91
2_31492	3	116.91
2_31493	3	116.91
2_33004	3	116.91
2_40586	3	116.91
2_51867	3	116.91
2_53904	3	116.91
2_39365	3	116.91
2_04132	3	116.91
2_02143	3	116.91
2_02822	3	116.91
2_08691	3	116.91
2_11858	3	116.91
2_13979	3	116.91
2_19277	3	116.91
2_35855	3	116.91
2_36747	3	116.91
2_51366	3	116.91
2_04044	3	117.57
2_49883	3	117.57
2_54089	3	117.57
2_07907	3	118.25
2_19129	3	118.25
2_21758	3	118.25
2_07908	3	118.25
2_15284	3	118.25
2_29975	3	118.25
2_12751	3	118.94
2_12752	3	118.94
2_21540	3	118.94
1_0079	3	118.94
2_31161	3	118.94
2_33430	3	118.94
2_49646	3	118.94
2_05398	3	118.94
2_05399	3	118.94
2_13429	3	118.94
2_19667	3	118.94
2_23322	3	118.94
2_23323	3	118.94
2_28747	3	118.94
2_31000	3	118.94
2_33381	3	118.94
2_20250	3	118.94
2_45133	3	118.94
2_53650	3	118.94
2_16019	3	119.63
2_34426	3	119.63
2_06161	3	119.63
2_18150	3	119.63
2_16470	3	119.63
2_30290	3	119.63
2_05402	3	119.63
2_29235	3	119.63
2_32710	3	119.63
2_55471	3	119.63
2_06470	3	119.63
2_07373	3	119.63
2_12122	3	119.63
2_34569	3	119.63
2_01717	3	120.62
1_0234	3	120.62
2_33664	3	120.62
2_02105	3	121.32
2_28073	3	121.32
2_49697	3	121.32
2_01431	3	121.32
2_01432	3	121.32
2_01433	3	121.32
2_19565	3	121.32
2_20809	3	121.32
2_23179	3	121.32
2_25055	3	121.32
2_26743	3	121.32
2_26744	3	121.32
2_32210	3	121.32
2_01435	3	121.32
2_11609	3	121.32
2_11610	3	121.32
2_12679	3	121.32
2_12795	3	121.32
2_12796	3	121.32
2_18853	3	121.32
2_19564	3	121.32
2_23178	3	121.32
2_25385	3	121.32
2_29098	3	121.32
2_05090	3	122.30
2_08895	3	122.30
2_08896	3	122.30
2_28395	3	122.30
2_31385	3	122.30
2_49150	3	122.30
2_03069	3	122.30
2_10168	3	122.30
2_14203	3	122.30
2_32180	3	122.30
2_05091	3	122.30
2_36240	3	122.99
2_06699	3	123.66
2_07919	3	123.66
2_06700	3	123.66
2_34961	3	124.29
2_36057	3	124.29
2_36058	3	124.29
2_22627	3	124.29
2_30148	3	124.29
2_28310	3	124.29
2_55092	3	124.99
2_37027	3	125.70
2_00459	3	125.70
2_00460	3	125.70
2_11045	3	125.70
2_19135	3	125.70
2_32869	3	125.70
2_33965	3	125.70
2_35236	3	125.70
2_35558	3	125.70
2_37026	3	125.70
2_35375	3	125.70
2_36880	3	125.70
1_1251	3	126.12
2_18293	3	126.12
2_07400	3	126.12
2_23561	3	126.12
2_13156	3	126.53
2_25658	3	126.53
2_02926	3	126.53
2_03785	3	126.53
2_06852	3	126.53
2_12723	3	126.53
2_18294	3	126.53
2_19813	3	126.53
2_22460	3	126.53
2_44055	3	126.53
2_13056	3	126.53
2_06853	3	126.53
2_46374	3	126.53
2_54924	3	126.53
2_02927	3	126.53
2_02928	3	126.53
2_07403	3	126.53
2_26890	3	126.53
2_03784	3	126.53
2_13055	3	126.53
2_04802	3	127.22
2_14056	3	127.22
2_15488	3	127.22
2_18276	3	127.22
2_18277	3	127.22
2_40233	3	127.22
2_11228	3	127.22
2_11229	3	127.22
2_14612	3	127.92
2_14613	3	127.92
2_48508	3	127.92
2_51489	3	128.61
2_28969	3	129.31
2_31334	3	129.31
2_34734	3	129.31
2_18916	3	129.31
2_20853	3	129.31
2_03765	3	130.01
2_00846	3	130.01
2_17653	3	130.01
2_26584	3	130.01
2_47413	3	130.01
2_19182	3	130.01
2_26583	3	130.01
2_50051	3	130.01
2_04415	3	131.27
2_04413	3	131.27
2_06808	3	131.27
2_12226	3	131.27
2_02816	3	131.27
2_44626	3	131.27
2_55158	3	131.27
2_06646	3	131.27
2_51798	3	131.27
2_00900	3	131.27
2_16476	3	132.25
2_26337	3	132.25
2_34733	3	132.25
2_18746	3	132.25
2_20474	3	132.25
2_29132	3	132.25
2_32501	3	132.25
2_34086	3	132.25
2_34156	3	132.25
2_34457	3	132.25
2_51586	3	132.25
2_08924	3	132.25
2_11085	3	132.25
2_34348	3	132.25
1_1144	3	132.25
2_12322	3	132.25
2_21933	3	132.25
2_26558	3	132.25
2_27833	3	132.25
2_33448	3	132.25
2_34077	3	132.25
2_11086	3	132.62
2_33066	3	133.30
2_07474	3	133.30
2_15354	3	133.30
2_53880	3	134.01
2_15991	3	134.01
2_15992	3	134.01
2_16034	3	134.01
2_54748	3	134.01
1_0436	3	134.01
2_30497	3	134.01
2_54632	3	134.01
2_12691	3	134.71
2_16632	3	135.41
2_13712	3	135.41
2_19626	3	135.41
2_24395	3	135.41
2_48542	3	135.41
2_08344	3	135.41
2_24396	3	135.41
2_31955	3	135.41
2_17449	3	136.11
2_17706	3	136.11
2_31950	3	136.11
2_30430	3	136.11
2_17705	3	136.11
2_03386	3	136.11
2_04925	3	137.09
2_05632	3	137.09
2_05633	3	137.09
2_10174	3	137.09
2_20512	3	137.09
2_22988	3	137.09
2_29961	3	137.09
2_53799	3	137.09
1_0539	3	137.09
2_15122	3	137.09
2_33014	3	137.09
2_07808	3	137.09
2_09353	3	137.09
2_09997	3	137.09
2_14003	3	137.09
2_14117	3	137.09
2_26812	3	137.09
2_29962	3	137.09
2_31562	3	137.09
2_46973	3	137.09
2_28005	4	0.00
2_00193	4	0.00
2_00307	4	0.00
2_02229	4	0.00
2_05027	4	0.00
2_06455	4	0.00
2_14096	4	0.00
2_16692	4	0.00
2_29813	4	0.00
2_29817	4	0.00
1_0052	4	0.00
2_03903	4	0.00
2_06814	4	0.00
2_10499	4	0.00
2_15686	4	0.00
2_15789	4	0.00
2_19281	4	0.00
2_19306	4	0.00
2_23726	4	0.00
2_24641	4	0.00
2_26938	4	0.00
2_27247	4	0.00
2_27984	4	0.00
2_32941	4	0.00
2_35529	4	0.00
2_36165	4	0.00
2_37329	4	0.00
2_45815	4	0.00
2_49887	4	0.00
2_45911	4	0.00
1_0888	4	0.00
2_02231	4	0.00
2_02232	4	0.00
2_06456	4	0.00
2_13839	4	0.00
2_14666	4	0.00
2_23019	4	0.00
2_27260	4	0.00
2_29814	4	0.00
2_33013	4	0.00
2_55445	4	0.00
2_03904	4	0.00
2_10341	4	0.00
2_10342	4	0.00
2_12557	4	0.00
2_15984	4	0.00
2_15985	4	0.00
2_19475	4	0.00
2_23727	4	0.00
2_29021	4	0.00
2_31763	4	0.00
2_34948	4	0.00
2_35267	4	0.00
2_35350	4	0.00
2_35659	4	0.00
2_35739	4	0.00
2_35740	4	0.00
2_36126	4	0.00
2_36183	4	0.00
2_37418	4	0.00
2_37858	4	0.00
2_44196	4	0.00
2_50674	4	0.00
2_52089	4	0.00
2_49308	4	0.00
2_09733	4	0.31
2_09735	4	0.31
2_34271	4	0.31
2_50309	4	0.59
2_04780	4	0.59
2_04782	4	0.59
2_08775	4	0.59
2_09371	4	0.59
2_09916	4	0.59
2_11400	4	0.59
2_11729	4	0.59
2_14992	4	0.59
2_22161	4	0.59
2_22800	4	0.59
2_22980	4	0.59
2_24732	4	0.59
2_25769	4	0.59
2_26502	4	0.59
2_28136	4	0.59
2_28209	4	0.59
2_29496	4	0.59
2_29792	4	0.59
2_30310	4	0.59
2_31541	4	0.59
2_33815	4	0.59
2_34739	4	0.59
2_35214	4	0.59
2_38281	4	0.59
2_42760	4	0.59
2_44582	4	0.59
2_47482	4	0.59
2_47839	4	0.59
2_49504	4	0.59
2_50882	4	0.59
2_51857	4	0.59
2_52827	4	0.59
2_54438	4	0.59
2_54808	4	0.59
2_31931	4	0.59
2_34924	4	0.59
2_30066	4	0.59
1_0456	4	0.59
2_05338	4	0.59
2_07062	4	0.59
2_08410	4	0.59
2_08411	4	0.59
2_08776	4	0.59
