SNP	LG	CM
2_19216	3	113.234
2_19267	3	113.234
2_20192	3	113.234
2_20281	3	113.234
2_20654	3	113.234
2_21304	3	113.234
2_21917	3	113.234
2_21918	3	113.234
2_24815	3	113.234
2_24816	3	113.234
2_25203	3	113.234
2_25603	3	113.234
2_27301	3	113.234
2_27737	3	113.234
2_28557	3	113.234
2_29854	3	113.234
2_30118	3	113.234
2_30135	3	113.234
2_30185	3	113.234
2_30487	3	113.234
2_30613	3	113.234
2_33727	3	113.234
2_34430	3	113.234
2_37624	3	113.234
2_39026	3	113.234
2_41392	3	113.234
2_42945	3	113.234
2_44023	3	113.234
2_46499	3	113.234
2_46945	3	113.234
2_48474	3	113.234
2_49128	3	113.234
2_51916	3	113.234
2_54495	3	113.234
2_48184	3	113.772
2_02668	3	114.309
2_13260	3	114.847
2_26443	3	114.847
2_54392	3	114.847
2_29407	3	114.847
2_04132	3	115.385
2_07275	3	115.385
2_13542	3	115.385
2_13979	3	115.385
2_19403	3	115.385
2_19560	3	115.385
2_21946	3	115.385
2_27229	3	115.385
2_27231	3	115.385
2_00569	3	115.385
2_04886	3	115.385
2_07274	3	115.385
2_11795	3	115.385
2_13544	3	115.385
2_13545	3	115.385
2_20946	3	115.385
2_21061	3	115.385
2_21947	3	115.385
2_23214	3	115.385
2_27565	3	115.385
2_29215	3	115.385
2_30698	3	115.385
2_31354	3	115.385
2_39365	3	115.385
2_40411	3	115.385
2_48711	3	115.385
2_50782	3	115.385
1_0105	3	115.922
2_02564	3	115.922
2_02566	3	115.922
2_02707	3	115.922
2_03724	3	115.922
2_03725	3	115.922
2_04693	3	115.922
2_05189	3	115.922
2_05765	3	115.922
2_06365	3	115.922
2_06366	3	115.922
2_09004	3	115.922
2_09897	3	115.922
2_11251	3	115.922
2_13441	3	115.922
2_13968	3	115.922
2_18637	3	115.922
2_21617	3	115.922
2_21747	3	115.922
2_29108	3	115.922
2_31142	3	115.922
2_40070	3	115.922
2_49968	3	115.922
2_50627	3	115.922
2_54162	3	115.922
2_54385	3	115.922
2_02565	3	115.922
2_02567	3	115.922
2_04266	3	115.922
2_04694	3	115.922
2_05764	3	115.922
2_11250	3	115.922
2_11534	3	115.922
2_11535	3	115.922
2_13563	3	115.922
2_13969	3	115.922
2_15165	3	115.922
2_16102	3	115.922
2_16103	3	115.922
2_18638	3	115.922
2_21523	3	115.922
2_21618	3	115.922
2_22652	3	115.922
2_33258	3	115.922
2_44691	3	115.922
2_45035	3	115.922
2_50784	3	115.922
2_02822	3	117.01
2_08691	3	117.01
2_11404	3	117.01
2_24041	3	117.01
2_51366	3	117.01
2_55336	3	117.01
1_0656	3	117.01
2_10779	3	117.01
2_11859	3	117.01
2_17761	3	117.01
2_18122	3	117.01
2_18123	3	117.01
2_24040	3	117.01
2_27917	3	117.01
2_31492	3	117.01
2_31493	3	117.01
2_51867	3	117.01
2_53904	3	117.01
2_49883	3	117.547
2_54089	3	117.547
2_04047	3	118.634
1_1375	3	118.634
2_04044	3	118.634
1_0989	3	119.172
2_07908	3	119.172
2_15283	3	119.172
2_15284	3	119.172
2_23968	3	119.172
2_27666	3	119.172
2_29975	3	119.172
2_53650	3	119.172
2_05399	3	119.172
2_19129	3	119.172
2_23969	3	119.172
2_45133	3	119.71
2_02085	3	119.71
2_02086	3	119.71
2_49646	3	119.71
2_01716	3	120.247
2_02923	3	120.247
2_06137	3	120.247
2_06470	3	120.247
2_07372	3	120.247
2_07373	3	120.247
2_09039	3	120.247
2_11609	3	120.247
2_11610	3	120.247
2_12122	3	120.247
2_12679	3	120.247
2_12680	3	120.247
2_13429	3	120.247
2_15098	3	120.247
2_15099	3	120.247
2_16469	3	120.247
2_18853	3	120.247
2_19667	3	120.247
2_20250	3	120.247
2_20808	3	120.247
2_23178	3	120.247
2_23322	3	120.247
2_23323	3	120.247
2_25384	3	120.247
2_25385	3	120.247
2_26854	3	120.247
2_28034	3	120.247
2_28490	3	120.247
2_28747	3	120.247
2_31000	3	120.247
2_32425	3	120.247
2_33381	3	120.247
2_33664	3	120.247
2_34569	3	120.247
2_52919	3	120.247
1_0079	3	120.247
2_01717	3	120.247
2_09038	3	120.247
2_09040	3	120.247
2_10570	3	120.247
2_11127	3	120.247
2_12751	3	120.247
2_12752	3	120.247
2_16470	3	120.247
2_20809	3	120.247
2_21540	3	120.247
2_21541	3	120.247
2_23179	3	120.247
2_25055	3	120.247
2_26743	3	120.247
2_26744	3	120.247
2_28746	3	120.247
2_30289	3	120.247
2_30290	3	120.247
2_31161	3	120.247
2_32210	3	120.247
2_32626	3	120.247
2_33430	3	120.247
2_34296	3	120.247
2_49697	3	120.247
2_52712	3	120.247
2_19658	3	121.334
2_17764	3	121.872
2_02927	3	122.41
2_02928	3	122.41
2_03783	3	122.41
2_06964	3	122.41
2_06965	3	122.41
2_07400	3	122.41
2_07401	3	122.41
2_07403	3	122.41
2_12724	3	122.41
2_14089	3	122.41
2_23561	3	122.41
2_25722	3	122.41
2_26883	3	122.41
2_27860	3	122.41
2_30148	3	122.41
2_00459	3	122.41
2_00460	3	122.41
2_02438	3	122.41
2_02926	3	122.41
2_03785	3	122.41
2_11045	3	122.41
2_12723	3	122.41
2_18293	3	122.41
2_18294	3	122.41
2_19135	3	122.41
2_22814	3	122.41
2_26106	3	122.41
2_26773	3	122.41
2_26774	3	122.41
2_31757	3	122.41
2_32869	3	122.41
2_44055	3	122.41
2_45734	3	122.41
2_22461	3	122.947
1_0199	3	122.947
2_22460	3	122.947
2_07580	3	123.485
2_19649	3	123.485
2_40194	3	123.485
2_46374	3	123.485
2_02743	3	123.485
2_05414	3	123.485
2_05415	3	123.485
2_19648	3	123.485
2_25658	3	123.485
2_06852	3	124.023
2_14205	3	124.023
2_18916	3	124.56
2_20853	3	124.56
2_31903	3	124.56
2_39800	3	124.56
1_0946	3	124.56
2_07076	3	124.56
2_28969	3	124.56
2_28970	3	124.56
2_31334	3	124.56
2_34734	3	124.56
2_15096	3	125.098
2_20048	3	125.098
2_26583	3	125.098
2_50051	3	125.098
2_52601	3	125.098
2_00846	3	125.098
2_17653	3	125.098
2_26584	3	125.098
2_47413	3	125.098
2_21391	3	125.636
1_1299	3	125.636
2_00995	3	125.636
2_00996	3	125.636
2_02816	3	125.636
2_44626	3	125.636
2_53966	3	125.636
2_55158	3	125.636
2_00900	3	126.173
2_33803	3	126.173
2_34077	3	126.173
2_06227	3	126.173
2_34086	3	126.173
2_12322	3	126.711
2_27833	3	126.711
2_33448	3	126.711
2_12701	3	126.711
2_12702	3	126.711
2_16476	3	126.711
2_18746	3	126.711
2_20474	3	126.711
2_26337	3	126.711
2_29099	3	126.711
2_51896	3	126.711
2_26942	3	127.249
2_51586	3	127.249
1_1144	3	127.786
2_02550	3	127.786
2_17467	3	127.786
2_19598	3	127.786
2_20020	3	127.786
2_20021	3	127.786
2_21933	3	127.786
2_26558	3	127.786
1_0143	3	127.786
2_02549	3	127.786
2_10323	3	127.786
2_11108	3	127.786
2_29132	3	127.786
2_32501	3	127.786
2_33886	3	127.786
2_34156	3	127.786
2_34457	3	127.786
2_24679	3	128.324
2_27481	3	128.324
2_33066	3	128.324
2_07474	3	128.324
2_15354	3	128.324
1_0436	3	129.411
2_06025	3	129.411
2_12690	3	129.411
2_12691	3	129.411
2_17484	3	129.411
2_30497	3	129.411
2_54632	3	129.411
2_15991	3	129.411
2_15992	3	129.411
2_16034	3	129.411
2_19768	3	129.411
2_54748	3	129.411
2_08343	3	129.949
2_03526	3	130.486
2_08344	3	130.486
2_13711	3	130.486
2_24065	3	130.486
2_24396	3	130.486
2_31955	3	130.486
2_34279	3	130.486
2_44368	3	130.486
2_13712	3	130.486
2_24395	3	130.486
2_19626	3	131.024
2_03385	3	131.562
2_03386	3	132.099
2_00276	3	132.637
2_05631	3	132.637
2_07807	3	132.637
2_07808	3	132.637
2_09353	3	132.637
2_09997	3	132.637
2_10989	3	132.637
2_14003	3	132.637
2_14117	3	132.637
2_21403	3	132.637
2_25098	3	132.637
2_25099	3	132.637
2_26812	3	132.637
2_29962	3	132.637
2_31562	3	132.637
2_31563	3	132.637
2_46973	3	132.637
2_48362	3	132.637
2_48540	3	132.637
2_49050	3	132.637
2_51506	3	132.637
2_03575	3	132.637
2_04925	3	132.637
2_05632	3	132.637
2_05633	3	132.637
2_09996	3	132.637
2_10174	3	132.637
2_10175	3	132.637
2_14903	3	132.637
2_20512	3	132.637
2_21245	3	132.637
2_22000	3	132.637
2_22988	3	132.637
2_27350	3	132.637
2_28272	3	132.637
2_28690	3	132.637
2_29960	3	132.637
2_29961	3	132.637
2_30430	3	132.637
2_33014	3	132.637
2_33446	3	132.637
2_53799	3	132.637
2_54912	3	132.637
2_01874	4	0
2_02230	4	0
2_02231	4	0
2_02232	4	0
2_15095	4	0
2_15788	4	0
2_19235	4	0
2_19327	4	0
2_20999	4	0
2_21766	4	0
2_23726	4	0
2_24563	4	0
2_25695	4	0
2_26334	4	0
2_27260	4	0
2_28006	4	0
2_28392	4	0
2_28734	4	0
2_29021	4	0
2_29815	4	0
2_30156	4	0
2_30746	4	0
2_34352	4	0
2_34702	4	0
2_37830	4	0
2_38891	4	0
2_39475	4	0
2_44196	4	0
2_44927	4	0
2_50674	4	0
2_51227	4	0
1_0364	4	0
2_00307	4	0
2_01875	4	0
2_10499	4	0
2_11058	4	0
2_12556	4	0
2_15789	4	0
2_16692	4	0
2_18717	4	0
2_19305	4	0
2_19306	4	0
2_19413	4	0
2_20998	4	0
2_21767	4	0
2_23727	4	0
2_24160	4	0
2_24641	4	0
2_27984	4	0
2_28063	4	0
2_28393	4	0
2_30157	4	0
2_30917	4	0
2_32941	4	0
2_34231	4	0
2_38890	4	0
2_45250	4	0
2_45815	4	0
2_50940	4	0
2_54157	4	0
2_55330	4	0
2_55536	4	0
1_0888	4	0.537
2_00605	4	0.537
2_00606	4	0.537
2_06456	4	0.537
2_06685	4	0.537
2_06691	4	0.537
2_06692	4	0.537
2_07062	4	0.537
2_07450	4	0.537
2_12947	4	0.537
2_13839	4	0.537
2_14992	4	0.537
2_18267	4	0.537
2_19493	4	0.537
2_19511	4	0.537
2_20605	4	0.537
2_24572	4	0.537
2_24774	4	0.537
2_24930	4	0.537
2_29277	4	0.537
2_29893	4	0.537
2_32689	4	0.537
2_33658	4	0.537
2_45907	4	0.537
2_49836	4	0.537
2_00679	4	0.537
2_05338	4	0.537
2_06455	4	0.537
2_06457	4	0.537
2_07063	4	0.537
2_09371	4	0.537
2_11400	4	0.537
2_13840	4	0.537
2_14990	4	0.537
2_18268	4	0.537
2_19485	4	0.537
2_22160	4	0.537
2_22161	4	0.537
2_22800	4	0.537
2_22980	4	0.537
2_24571	4	0.537
2_24732	4	0.537
2_28136	4	0.537
2_28825	4	0.537
2_29498	4	0.537
2_29792	4	0.537
2_30310	4	0.537
2_33662	4	0.537
2_34271	4	0.537
2_42760	4	0.537
2_46818	4	0.537
2_50309	4	0.537
2_01267	4	1.075
2_08212	4	1.075
2_09060	4	1.075
2_23707	4	1.075
2_23851	4	1.075
2_25685	4	1.075
2_25960	4	1.075
2_27189	4	1.075
2_32083	4	1.075
2_37796	4	1.075
2_38920	4	1.075
2_40451	4	1.075
2_40758	4	1.075
2_44567	4	1.075
2_50498	4	1.075
2_52976	4	1.075
2_11202	4	1.075
2_11203	4	1.075
2_11204	4	1.075
2_11205	4	1.075
2_14632	4	1.075
2_14633	4	1.075
2_14662	4	1.075
2_14663	4	1.075
2_19569	4	1.075
2_23706	4	1.075
2_23850	4	1.075
2_28208	4	1.075
2_39450	4	1.075
2_44347	4	1.075
2_49167	4	1.075
2_51841	4	1.075
2_52827	4	1.075
2_53295	4	1.075
2_54619	4	1.075
2_07253	4	1.613
2_08036	4	1.613
2_09080	4	1.613
2_10366	4	1.613
2_10395	4	1.613
2_10970	4	1.613
2_11378	4	1.613
2_14287	4	1.613
2_18875	4	1.613
2_19287	4	1.613
2_19288	4	1.613
2_21016	4	1.613
2_21017	4	1.613
2_25938	4	1.613
2_30986	4	1.613
2_32211	4	1.613
2_38420	4	1.613
2_38585	4	1.613
2_40201	4	1.613
2_41024	4	1.613
2_46469	4	1.613
2_49074	4	1.613
2_50341	4	1.613
2_50771	4	1.613
2_53074	4	1.613
2_53647	4	1.613
1_0321	4	1.613
2_00218	4	1.613
2_05278	4	1.613
2_07252	4	1.613
2_09081	4	1.613
2_10365	4	1.613
2_10396	4	1.613
2_10969	4	1.613
2_11379	4	1.613
2_12302	4	1.613
2_12303	4	1.613
2_14286	4	1.613
2_18767	4	1.613
2_24533	4	1.613
2_25939	4	1.613
2_30985	4	1.613
2_32648	4	1.613
2_38586	4	1.613
2_48513	4	1.613
2_53545	4	1.613
1_0976	4	2.15
2_00797	4	2.15
2_03168	4	2.15
2_07129	4	2.15
2_07631	4	2.15
2_09278	4	2.15
2_09463	4	2.15
2_11053	4	2.15
2_11834	4	2.15
2_12168	4	2.15
2_16948	4	2.15
2_21553	4	2.15
2_21565	4	2.15
2_21566	4	2.15
2_21794	4	2.15
2_23423	4	2.15
2_23424	4	2.15
2_23673	4	2.15
2_24737	4	2.15
2_25594	4	2.15
2_27243	4	2.15
2_28962	4	2.15
2_29314	4	2.15
2_40491	4	2.15
2_40513	4	2.15
2_45656	4	2.15
2_45726	4	2.15
2_48225	4	2.15
2_48570	4	2.15
2_49907	4	2.15
2_51336	4	2.15
1_0311	4	2.15
1_0672	4	2.15
2_00103	4	2.15
2_00104	4	2.15
2_00713	4	2.15
2_00798	4	2.15
2_01260	4	2.15
2_01261	4	2.15
2_02239	4	2.15
2_02240	4	2.15
2_03167	4	2.15
2_03583	4	2.15
2_04259	4	2.15
2_04528	4	2.15
2_04559	4	2.15
2_04560	4	2.15
2_05267	4	2.15
2_06644	4	2.15
2_07128	4	2.15
2_07630	4	2.15
2_09277	4	2.15
2_09464	4	2.15
2_09615	4	2.15
2_10316	4	2.15
2_10769	4	2.15
2_16743	4	2.15
2_16744	4	2.15
2_18399	4	2.15
2_18817	4	2.15
2_20957	4	2.15
2_21554	4	2.15
2_23672	4	2.15
2_23742	4	2.15
2_25593	4	2.15
2_26693	4	2.15
2_27242	4	2.15
2_28620	4	2.15
2_34658	4	2.15
2_38362	4	2.15
2_38363	4	2.15
2_41274	4	2.15
2_44219	4	2.15
2_44751	4	2.15
2_45826	4	2.15
2_48303	4	2.15
2_48591	4	2.15
2_49267	4	2.15
2_51226	4	2.15
2_51823	4	2.15
2_55582	4	2.15
2_33103	4	3.237
2_30075	4	3.775
2_34360	4	3.775
2_40227	4	3.775
2_40354	4	3.775
2_38632	4	3.775
2_47472	4	3.775
2_03707	4	7.189
2_10012	4	7.189
2_51977	4	7.189
2_39077	4	7.189
2_43539	4	7.189
2_45042	4	7.189
2_45385	4	7.189
2_52504	4	7.189
2_43074	4	8.838
2_45131	4	8.838
2_46027	4	9.376
2_47092	4	9.376
2_52871	4	9.376
2_41996	4	9.914
2_00300	4	9.914
2_32454	4	9.914
2_42993	4	9.914
2_43013	4	9.914
2_46137	4	9.914
2_26137	4	10.451
2_43223	4	10.451
2_18543	4	10.451
2_37941	4	10.989
2_38609	4	10.989
2_44130	4	10.989
2_47294	4	10.989
2_49906	4	10.989
2_52488	4	10.989
2_39628	4	10.989
2_42244	4	10.989
2_43251	4	10.989
2_43790	4	10.989
2_45058	4	10.989
2_45461	4	10.989
2_47064	4	10.989
2_49794	4	10.989
2_51662	4	10.989
2_53036	4	10.989
2_08622	4	11.527
2_11496	4	11.527
2_15810	4	11.527
2_27379	4	11.527
2_31464	4	11.527
2_31751	4	11.527
2_34654	4	11.527
2_40175	4	11.527
2_41311	4	11.527
2_42303	4	11.527
2_44681	4	11.527
2_45053	4	11.527
2_49534	4	11.527
2_50634	4	11.527
2_50678	4	11.527
2_52953	4	11.527
2_54338	4	11.527
2_02603	4	11.527
2_07207	4	11.527
2_08621	4	11.527
2_11076	4	11.527
2_11497	4	11.527
2_18321	4	11.527
2_39779	4	11.527
2_40448	4	11.527
2_43888	4	11.527
2_50092	4	11.527
2_50400	4	11.527
2_51025	4	11.527
2_52398	4	11.527
2_52484	4	11.527
2_53486	4	11.527
2_15511	4	12.064
2_54754	4	12.064
2_15510	4	12.064
2_43347	4	12.064
2_43857	4	12.064
2_01449	4	12.602
2_01450	4	12.602
2_01660	4	12.602
2_23490	4	12.602
2_39869	4	12.602
2_43260	4	12.602
2_44988	4	12.602
2_45451	4	12.602
2_49254	4	12.602
2_50176	4	12.602
2_53178	4	12.602
2_53914	4	12.602
2_54036	4	12.602
2_54519	4	12.602
2_01659	4	12.602
2_07050	4	12.602
2_10679	4	12.602
2_17043	4	12.602
2_23491	4	12.602
2_23492	4	12.602
2_23493	4	12.602
2_38567	4	12.602
2_41323	4	12.602
2_43701	4	12.602
2_46498	4	12.602
2_46683	4	12.602
2_48975	4	12.602
2_25419	4	13.14
2_38399	4	13.14
2_38758	4	13.14
2_40195	4	13.14
2_51172	4	13.14
2_51577	4	13.14
2_53406	4	13.14
2_55046	4	13.14
2_41877	4	13.14
1_0504	4	13.677
2_00019	4	13.677
2_00449	4	13.677
2_02752	4	13.677
2_04238	4	13.677
2_04244	4	13.677
2_05477	4	13.677
2_05478	4	13.677
2_07805	4	13.677
2_13395	4	13.677
2_14629	4	13.677
2_15300	4	13.677
2_17665	4	13.677
2_17666	4	13.677
2_17888	4	13.677
2_17889	4	13.677
2_18418	4	13.677
2_19264	4	13.677
2_21158	4	13.677
2_21632	4	13.677
2_22813	4	13.677
2_24015	4	13.677
2_25744	4	13.677
2_30485	4	13.677
2_31072	4	13.677
2_37680	4	13.677
2_38933	4	13.677
2_39167	4	13.677
2_39407	4	13.677
2_39937	4	13.677
2_40146	4	13.677
2_40157	4	13.677
2_40210	4	13.677
2_42595	4	13.677
2_43640	4	13.677
2_44394	4	13.677
2_45284	4	13.677
2_45418	4	13.677
2_45536	4	13.677
2_45630	4	13.677
2_45890	4	13.677
2_46011	4	13.677
2_46461	4	13.677
2_46491	4	13.677
2_46693	4	13.677
2_47161	4	13.677
2_47388	4	13.677
2_47763	4	13.677
2_48574	4	13.677
2_50246	4	13.677
2_52255	4	13.677
2_52916	4	13.677
2_53042	4	13.677
2_53507	4	13.677
2_53762	4	13.677
2_54398	4	13.677
2_55166	4	13.677
1_1360	4	13.677
2_00450	4	13.677
2_02751	4	13.677
2_03996	4	13.677
2_04243	4	13.677
2_06780	4	13.677
2_06781	4	13.677
2_09925	4	13.677
2_09926	4	13.677
2_10413	4	13.677
2_13396	4	13.677
2_14628	4	13.677
2_15299	4	13.677
2_15301	4	13.677
2_15302	4	13.677
2_19263	4	13.677
2_19924	4	13.677
2_20336	4	13.677
2_20479	4	13.677
2_21633	4	13.677
2_22812	4	13.677
2_23564	4	13.677
2_24014	4	13.677
2_25743	4	13.677
2_26262	4	13.677
2_26975	4	13.677
2_26976	4	13.677
2_27296	4	13.677
2_27631	4	13.677
2_30484	4	13.677
2_31220	4	13.677
2_31876	4	13.677
2_37681	4	13.677
2_39202	4	13.677
2_40177	4	13.677
2_41167	4	13.677
2_41868	4	13.677
2_43327	4	13.677
2_43788	4	13.677
2_46328	4	13.677
2_47436	4	13.677
2_48354	4	13.677
2_50630	4	13.677
2_51986	4	13.677
2_52384	4	13.677
2_53564	4	13.677
2_53890	4	13.677
2_54942	4	13.677
2_06677	4	14.215
2_09445	4	14.215
2_12189	4	14.215
2_12190	4	14.215
2_12428	4	14.215
2_13057	4	14.215
2_13430	4	14.215
2_13431	4	14.215
2_13433	4	14.215
2_14907	4	14.215
2_14908	4	14.215
2_18414	4	14.215
2_19365	4	14.215
2_19366	4	14.215
2_19576	4	14.215
2_23102	4	14.215
2_23524	4	14.215
2_23525	4	14.215
2_27494	4	14.215
2_46847	4	14.215
2_49338	4	14.215
2_51629	4	14.215
2_52898	4	14.215
2_55340	4	14.215
2_01240	4	14.215
2_01900	4	14.215
2_04023	4	14.215
2_04024	4	14.215
2_07499	4	14.215
2_07500	4	14.215
2_09446	4	14.215
2_12429	4	14.215
2_14906	4	14.215
2_14909	4	14.215
2_21193	4	14.215
2_26155	4	14.215
2_26156	4	14.215
2_44220	4	14.215
2_44619	4	14.215
2_47842	4	14.215
2_48621	4	14.215
1_0398	4	20
2_00316	4	20
2_14185	4	20
2_14186	4	20
2_14627	4	20
2_22950	4	20
2_22951	4	20
2_27643	4	20
2_29799	4	20
2_33861	4	20
2_34128	4	20
2_00313	4	20
2_00359	4	20
2_05233	4	20
2_07828	4	20
2_22214	4	20
2_22215	4	20
2_24569	4	20
2_25885	4	20
2_55532	4	20
2_08438	4	21.087
2_00719	4	21.087
2_15963	4	21.087
2_32470	4	21.087
2_39302	4	21.087
2_03016	4	21.625
2_04569	4	21.625
2_07472	4	21.625
2_10119	4	21.625
2_18887	4	21.625
2_19334	4	21.625
2_20210	4	21.625
2_25252	4	21.625
2_25751	4	21.625
2_25869	4	21.625
2_25870	4	21.625
2_25871	4	21.625
2_26643	4	21.625
2_31037	4	21.625
2_31038	4	21.625
2_33524	4	21.625
2_33734	4	21.625
2_46152	4	21.625
2_04568	4	21.625
2_05111	4	21.625
2_07473	4	21.625
2_10120	4	21.625
2_14572	4	21.625
2_15156	4	21.625
2_16051	4	21.625
2_20027	4	21.625
2_21054	4	21.625
2_21547	4	21.625
2_25597	4	21.625
2_25872	4	21.625
2_35647	4	21.625
2_51283	4	21.625
2_54371	4	21.625
2_22816	4	22.162
2_38145	4	22.162
2_13052	4	22.162
2_29577	4	22.162
2_45089	4	22.162
2_32810	4	22.7
2_32809	4	22.7
2_03339	4	23.238
2_07176	4	23.775
2_07178	4	23.775
2_06513	4	23.775
2_07177	4	23.775
2_27371	4	23.775
2_04707	4	24.313
2_04708	4	24.313
2_06523	4	24.313
2_09355	4	24.313
2_11136	4	24.313
2_14973	4	24.313
2_14974	4	24.313
2_32192	4	24.313
2_32565	4	24.313
2_37790	4	24.313
2_05508	4	24.313
2_07786	4	24.313
2_11137	4	24.313
2_18560	4	24.313
2_26473	4	24.313
2_31963	4	24.313
2_51492	4	24.313
2_03382	4	24.851
2_07280	4	24.851
2_27865	4	24.851
2_29236	4	24.851
2_39604	4	24.851
2_48050	4	24.851
1_0275	4	24.851
2_20034	4	24.851
2_27610	4	24.851
2_38766	4	24.851
2_52067	4	24.851
2_55167	4	24.851
2_03329	4	25.388
2_06079	4	25.388
2_24249	4	25.388
2_30949	4	25.388
2_06884	4	25.388
2_06915	4	25.388
2_09110	4	25.388
2_15347	4	25.388
2_16246	4	25.388
2_30029	4	25.388
2_53422	4	25.388
2_13066	4	25.926
2_29304	4	25.926
2_30339	4	25.926
2_33453	4	25.926
2_51826	4	25.926
2_04381	4	26.464
2_04382	4	26.464
2_04383	4	26.464
2_14876	4	26.464
2_14877	4	26.464
2_24013	4	26.464
2_26324	4	26.464
2_26325	4	26.464
2_28582	4	26.464
2_34174	4	26.464
2_26815	4	27.001
2_26816	4	27.001
2_49728	4	27.001
2_13572	4	27.539
2_45137	4	27.539
2_20735	4	27.539
1_0304	4	28.626
2_00709	4	28.626
2_03366	4	28.626
2_07171	4	28.626
2_18661	4	28.626
2_29459	4	28.626
2_34571	4	28.626
2_00580	4	28.626
2_00710	4	28.626
2_03364	4	28.626
2_03367	4	28.626
2_09519	4	28.626
2_09521	4	28.626
2_23656	4	28.626
2_23779	4	28.626
2_23780	4	28.626
2_31515	4	28.626
2_37352	4	28.626
1_0746	4	29.164
2_19472	4	29.164
2_30939	4	29.164
1_0200	4	29.164
2_03017	4	29.164
2_03018	4	29.164
1_1146	4	29.701
2_00631	4	29.701
2_02779	4	29.701
2_04538	4	29.701
2_11296	4	29.701
2_14784	4	29.701
2_16198	4	29.701
2_16199	4	29.701
2_19698	4	29.701
2_21910	4	29.701
2_27458	4	29.701
2_29935	4	29.701
2_31858	4	29.701
1_0122	4	29.701
2_04204	4	29.701
2_04537	4	29.701
2_07428	4	29.701
2_13003	4	29.701
2_15046	4	29.701
2_16197	4	29.701
2_19750	4	29.701
2_20198	4	29.701
2_21909	4	29.701
2_23680	4	29.701
2_24703	4	29.701
2_10320	4	30.239
2_10867	4	30.239
2_12747	4	30.239
2_23518	4	30.239
2_45275	4	30.239
2_48745	4	30.239
2_49845	4	30.239
2_19069	4	30.239
2_19844	4	30.239
2_20576	4	30.239
2_22122	4	30.239
2_23028	4	30.239
2_29768	4	30.239
2_46727	4	30.239
2_50901	4	30.239
2_54752	4	30.239
2_20179	5	0
2_21123	5	0
2_23080	5	0
2_47704	5	0
2_10647	5	0
2_23079	5	0
2_30243	5	0
1_0045	5	0.537
1_0684	5	0.537
2_00165	5	0.537
2_00807	5	0.537
2_01893	5	0.537
2_19968	5	0.537
2_20929	5	0.537
2_27303	5	0.537
2_28185	5	0.537
2_28486	5	0.537
2_29405	5	0.537
2_30780	5	0.537
2_32306	5	0.537
2_46106	5	0.537
2_48720	5	0.537
2_54605	5	0.537
2_54903	5	0.537
1_1003	5	0.537
2_00164	5	0.537
2_02867	5	0.537
2_02868	5	0.537
2_13895	5	0.537
2_14063	5	0.537
2_16455	5	0.537
2_16556	5	0.537
2_18919	5	0.537
2_19969	5	0.537
2_20928	5	0.537
2_23087	5	0.537
2_25276	5	0.537
2_25711	5	0.537
2_25712	5	0.537
2_27304	5	0.537
2_29345	5	0.537
2_29455	5	0.537
2_31347	5	0.537
2_31723	5	0.537
2_04503	5	1.624
2_15262	5	1.624
2_15263	5	1.624
2_33384	5	1.624
2_04504	5	1.624
2_31016	5	1.624
2_47304	5	1.624
2_09210	5	2.162
2_16655	5	2.7
2_33980	5	2.7
2_49204	5	2.7
2_09144	5	3.237
2_22320	5	3.237
2_50906	5	3.237
2_09143	5	3.237
2_22321	5	3.237
2_24590	5	3.237
2_40078	5	3.237
2_44145	5	3.237
1_1132	5	6.652
2_06867	5	6.652
2_27221	5	6.652
2_27269	5	6.652
2_27272	5	6.652
2_33981	5	6.652
1_0049	5	6.652
2_17887	5	11.316
2_18690	5	11.316
2_18818	5	11.316
2_21578	5	11.316
2_27177	5	11.316
2_30344	5	11.316
2_31502	5	11.316
2_53682	5	11.316
1_1232	5	11.316
2_06960	5	11.316
2_06961	5	11.316
2_10530	5	11.316
2_10531	5	11.316
2_10532	5	11.316
2_20861	5	11.316
2_28535	5	11.316
2_30345	5	11.316
2_53643	5	11.316
2_30172	5	12.404
2_09719	5	12.404
2_23798	5	12.404
2_23799	5	12.404
2_30173	5	12.404
2_09718	5	12.941
2_14384	5	12.941
2_14385	5	12.941
2_14386	5	12.941
2_31415	5	12.941
2_34648	5	12.941
2_45205	5	12.941
2_16122	5	12.941
2_07371	5	13.479
2_14579	5	13.479
2_21755	5	13.479
2_05700	5	13.479
2_46774	5	13.479
2_01119	5	14.016
2_01120	5	14.016
2_01122	5	14.016
2_02931	5	14.016
2_02932	5	14.016
2_03203	5	14.016
2_10861	5	14.016
2_14975	5	14.016
2_14976	5	14.016
2_18018	5	14.016
2_18046	5	14.016
2_19741	5	14.016
2_21676	5	14.016
2_21804	5	14.016
2_21981	5	14.016
2_23870	5	14.016
2_23871	5	14.016
2_33271	5	14.016
2_44136	5	14.016
1_0806	5	14.016
2_01121	5	14.016
2_02934	5	14.016
2_03204	5	14.016
2_05701	5	14.016
2_09287	5	14.016
2_10862	5	14.016
2_18017	5	14.016
